x,y,z
109.08099999999999,-27.0,0.21428571428571427
111.339,-27.0,0.0
113.597,-27.0,
115.85499999999999,-27.0,
118.113,-27.0,
120.371,-27.0,
9.729,-23.4,
11.987,-23.4,
14.245,-23.4,
16.503,-23.4,0.5
18.761,-23.4,
21.019,-23.4,0.0
23.277,-23.4,0.75
25.535,-23.4,0.0
27.793,-23.4,0.3333333333333333
30.051,-23.4,0.25
32.309,-23.4,0.3888888888888889
34.567,-23.4,0.6
36.825,-23.4,0.375
39.083,-23.4,0.38461538461538464
41.341,-23.4,0.35714285714285715
43.599000000000004,-23.4,0.2222222222222222
45.857,-23.4,0.0
48.115,-23.4,0.2727272727272727
50.373000000000005,-23.4,0.08
52.631,-23.4,0.13793103448275862
54.888999999999996,-23.4,0.0625
57.147000000000006,-23.4,0.07407407407407407
59.405,-23.4,0.09722222222222222
61.663,-23.4,0.043010752688172046
63.921,-23.4,0.049689440993788817
66.179,-23.4,0.042682926829268296
68.437,-23.4,0.023668639053254437
70.695,-23.4,0.03902439024390244
72.953,-23.4,0.036458333333333336
75.21099999999998,-23.4,0.03125
77.469,-23.4,0.07142857142857142
79.727,-23.4,0.06572769953051644
81.98499999999999,-23.4,0.052830188679245285
84.243,-23.4,0.06796116504854369
86.501,-23.4,0.09269662921348315
88.75899999999999,-23.4,0.07865168539325842
91.017,-23.4,0.08888888888888889
93.275,-23.4,0.1409921671018277
95.53299999999999,-23.4,0.16339869281045752
97.791,-23.4,0.1099290780141844
100.04899999999999,-23.4,0.13414634146341464
102.30699999999999,-23.4,0.13793103448275862
104.565,-23.4,0.23668639053254437
106.823,-23.4,0.1388888888888889
109.08099999999999,-23.4,0.07894736842105263
111.339,-23.4,1.0
113.597,-23.4,
115.85499999999999,-23.4,
118.113,-23.4,
120.371,-23.4,
9.729,-19.799999999999997,1.0
11.987,-19.799999999999997,
14.245,-19.799999999999997,
16.503,-19.799999999999997,0.0
18.761,-19.799999999999997,0.0
21.019,-19.799999999999997,0.5
23.277,-19.799999999999997,0.5
25.535,-19.799999999999997,0.1111111111111111
27.793,-19.799999999999997,0.3
30.051,-19.799999999999997,0.16666666666666666
32.309,-19.799999999999997,0.0
34.567,-19.799999999999997,0.5714285714285714
36.825,-19.799999999999997,0.2222222222222222
39.083,-19.799999999999997,0.2727272727272727
41.341,-19.799999999999997,0.5
43.599000000000004,-19.799999999999997,0.13333333333333333
45.857,-19.799999999999997,0.23076923076923078
48.115,-19.799999999999997,0.07142857142857142
50.373000000000005,-19.799999999999997,0.07692307692307693
52.631,-19.799999999999997,0.21052631578947367
54.888999999999996,-19.799999999999997,0.10344827586206896
57.147000000000006,-19.799999999999997,0.12121212121212122
59.405,-19.799999999999997,0.0
61.663,-19.799999999999997,0.031746031746031744
63.921,-19.799999999999997,0.07766990291262135
66.179,-19.799999999999997,0.037037037037037035
68.437,-19.799999999999997,0.03205128205128205
70.695,-19.799999999999997,0.04666666666666667
72.953,-19.799999999999997,0.041666666666666664
75.21099999999998,-19.799999999999997,0.045714285714285714
77.469,-19.799999999999997,0.06321839080459771
79.727,-19.799999999999997,0.06770833333333333
81.98499999999999,-19.799999999999997,0.06735751295336788
84.243,-19.799999999999997,0.07224334600760456
86.501,-19.799999999999997,0.07220216606498195
88.75899999999999,-19.799999999999997,0.10031347962382445
91.017,-19.799999999999997,0.13513513513513514
93.275,-19.799999999999997,0.16574585635359115
95.53299999999999,-19.799999999999997,0.16129032258064516
97.791,-19.799999999999997,0.16451612903225807
100.04899999999999,-19.799999999999997,0.15139442231075698
102.30699999999999,-19.799999999999997,0.1782608695652174
104.565,-19.799999999999997,0.23529411764705882
106.823,-19.799999999999997,0.20388349514563106
109.08099999999999,-19.799999999999997,0.07407407407407407
111.339,-19.799999999999997,0.0
113.597,-19.799999999999997,0.0
115.85499999999999,-19.799999999999997,
118.113,-19.799999999999997,
120.371,-19.799999999999997,
9.729,-16.199999999999996,0.0
11.987,-16.199999999999996,
14.245,-16.199999999999996,
16.503,-16.199999999999996,
18.761,-16.199999999999996,0.0
21.019,-16.199999999999996,0.3333333333333333
23.277,-16.199999999999996,0.14285714285714285
25.535,-16.199999999999996,0.3333333333333333
27.793,-16.199999999999996,0.4
30.051,-16.199999999999996,0.4
32.309,-16.199999999999996,0.23076923076923078
34.567,-16.199999999999996,0.5
36.825,-16.199999999999996,0.5
39.083,-16.199999999999996,0.21428571428571427
41.341,-16.199999999999996,0.5
43.599000000000004,-16.199999999999996,0.2727272727272727
45.857,-16.199999999999996,0.05555555555555555
48.115,-16.199999999999996,0.13043478260869565
50.373000000000005,-16.199999999999996,0.0
52.631,-16.199999999999996,0.2
54.888999999999996,-16.199999999999996,0.05714285714285714
57.147000000000006,-16.199999999999996,0.12
59.405,-16.199999999999996,0.037037037037037035
61.663,-16.199999999999996,0.12048192771084337
63.921,-16.199999999999996,0.05555555555555555
66.179,-16.199999999999996,0.023668639053254437
68.437,-16.199999999999996,0.03864734299516908
70.695,-16.199999999999996,0.04526748971193416
72.953,-16.199999999999996,0.06159420289855073
75.21099999999998,-16.199999999999996,0.07392996108949416
77.469,-16.199999999999996,0.07664233576642336
79.727,-16.199999999999996,0.06143344709897611
81.98499999999999,-16.199999999999996,0.078125
84.243,-16.199999999999996,0.08762886597938144
86.501,-16.199999999999996,0.05764411027568922
88.75899999999999,-16.199999999999996,0.08668076109936575
91.017,-16.199999999999996,0.12897526501766785
93.275,-16.199999999999996,0.1637239165329053
95.53299999999999,-16.199999999999996,0.1644518272425249
97.791,-16.199999999999996,0.193717277486911
100.04899999999999,-16.199999999999996,0.1843817787418655
102.30699999999999,-16.199999999999996,0.22391857506361323
104.565,-16.199999999999996,0.21
106.823,-16.199999999999996,0.2073170731707317
109.08099999999999,-16.199999999999996,0.14414414414414414
111.339,-16.199999999999996,0.2727272727272727
113.597,-16.199999999999996,0.0
115.85499999999999,-16.199999999999996,
118.113,-16.199999999999996,
120.371,-16.199999999999996,
9.729,-12.599999999999994,
11.987,-12.599999999999994,1.0
14.245,-12.599999999999994,0.0
16.503,-12.599999999999994,0.3333333333333333
18.761,-12.599999999999994,0.0
21.019,-12.599999999999994,0.25
23.277,-12.599999999999994,0.2
25.535,-12.599999999999994,0.0
27.793,-12.599999999999994,0.3333333333333333
30.051,-12.599999999999994,0.26666666666666666
32.309,-12.599999999999994,0.3333333333333333
34.567,-12.599999999999994,0.5
36.825,-12.599999999999994,0.3333333333333333
39.083,-12.599999999999994,0.09090909090909091
41.341,-12.599999999999994,0.14285714285714285
43.599000000000004,-12.599999999999994,0.25
45.857,-12.599999999999994,0.16666666666666666
48.115,-12.599999999999994,0.25
50.373000000000005,-12.599999999999994,0.1
52.631,-12.599999999999994,0.09523809523809523
54.888999999999996,-12.599999999999994,0.05263157894736842
57.147000000000006,-12.599999999999994,0.02631578947368421
59.405,-12.599999999999994,0.125
61.663,-12.599999999999994,0.10465116279069768
63.921,-12.599999999999994,0.06153846153846154
66.179,-12.599999999999994,0.07784431137724551
68.437,-12.599999999999994,0.08
70.695,-12.599999999999994,0.04946996466431095
72.953,-12.599999999999994,0.05351170568561873
75.21099999999998,-12.599999999999994,0.08041958041958042
77.469,-12.599999999999994,0.0673076923076923
79.727,-12.599999999999994,0.06164383561643835
81.98499999999999,-12.599999999999994,0.10904255319148937
84.243,-12.599999999999994,0.08839779005524862
86.501,-12.599999999999994,0.15077605321507762
88.75899999999999,-12.599999999999994,0.12842105263157894
91.017,-12.599999999999994,0.16987179487179488
93.275,-12.599999999999994,0.17256011315417255
95.53299999999999,-12.599999999999994,0.2259810554803789
97.791,-12.599999999999994,0.22685788787483702
100.04899999999999,-12.599999999999994,0.254985754985755
102.30699999999999,-12.599999999999994,0.25444839857651247
104.565,-12.599999999999994,0.26756756756756755
106.823,-12.599999999999994,0.2895927601809955
109.08099999999999,-12.599999999999994,0.26495726495726496
111.339,-12.599999999999994,0.4
113.597,-12.599999999999994,0.0
115.85499999999999,-12.599999999999994,0.5
118.113,-12.599999999999994,
120.371,-12.599999999999994,0.0
9.729,-9.0,
11.987,-9.0,
14.245,-9.0,
16.503,-9.0,0.6666666666666666
18.761,-9.0,0.0
21.019,-9.0,0.3333333333333333
23.277,-9.0,0.0
25.535,-9.0,0.0
27.793,-9.0,0.6666666666666666
30.051,-9.0,0.36363636363636365
32.309,-9.0,0.25
34.567,-9.0,0.2857142857142857
36.825,-9.0,0.0
39.083,-9.0,0.5
41.341,-9.0,0.2857142857142857
43.599000000000004,-9.0,0.16666666666666666
45.857,-9.0,0.375
48.115,-9.0,0.2222222222222222
50.373000000000005,-9.0,0.0
52.631,-9.0,0.14285714285714285
54.888999999999996,-9.0,0.2
57.147000000000006,-9.0,0.10344827586206896
59.405,-9.0,0.044444444444444446
61.663,-9.0,0.08888888888888889
63.921,-9.0,0.05747126436781609
66.179,-9.0,0.10256410256410256
68.437,-9.0,0.03597122302158273
70.695,-9.0,0.038461538461538464
72.953,-9.0,0.04672897196261682
75.21099999999998,-9.0,0.08018867924528301
77.469,-9.0,0.08097165991902834
79.727,-9.0,0.10087719298245613
81.98499999999999,-9.0,0.13380281690140844
84.243,-9.0,0.15613382899628253
86.501,-9.0,0.14893617021276595
88.75899999999999,-9.0,0.1748768472906404
91.017,-9.0,0.21181262729124237
93.275,-9.0,0.2239057239057239
95.53299999999999,-9.0,0.2637729549248748
97.791,-9.0,0.2589928057553957
100.04899999999999,-9.0,0.26676829268292684
102.30699999999999,-9.0,0.31521739130434784
104.565,-9.0,0.3569620253164557
106.823,-9.0,0.32432432432432434
109.08099999999999,-9.0,0.423728813559322
111.339,-9.0,0.45454545454545453
113.597,-9.0,0.7142857142857143
115.85499999999999,-9.0,0.0
118.113,-9.0,0.0
120.371,-9.0,
9.729,-5.399999999999999,
11.987,-5.399999999999999,
14.245,-5.399999999999999,
16.503,-5.399999999999999,0.6666666666666666
18.761,-5.399999999999999,0.0
21.019,-5.399999999999999,0.25
23.277,-5.399999999999999,0.6
25.535,-5.399999999999999,0.4444444444444444
27.793,-5.399999999999999,0.2777777777777778
30.051,-5.399999999999999,0.0
32.309,-5.399999999999999,0.1111111111111111
34.567,-5.399999999999999,0.23076923076923078
36.825,-5.399999999999999,0.0
39.083,-5.399999999999999,0.3
41.341,-5.399999999999999,0.0
43.599000000000004,-5.399999999999999,0.25
45.857,-5.399999999999999,0.2
48.115,-5.399999999999999,0.0625
50.373000000000005,-5.399999999999999,0.1111111111111111
52.631,-5.399999999999999,0.09523809523809523
54.888999999999996,-5.399999999999999,0.14285714285714285
57.147000000000006,-5.399999999999999,0.025
59.405,-5.399999999999999,0.1016949152542373
61.663,-5.399999999999999,0.0958904109589041
63.921,-5.399999999999999,0.07446808510638298
66.179,-5.399999999999999,0.05263157894736842
68.437,-5.399999999999999,0.14
70.695,-5.399999999999999,0.05
72.953,-5.399999999999999,0.057432432432432436
75.21099999999998,-5.399999999999999,0.10493827160493827
77.469,-5.399999999999999,0.12951807228915663
79.727,-5.399999999999999,0.12994350282485875
81.98499999999999,-5.399999999999999,0.15724815724815724
84.243,-5.399999999999999,0.18594104308390022
86.501,-5.399999999999999,0.1862348178137652
88.75899999999999,-5.399999999999999,0.21254355400696864
91.017,-5.399999999999999,0.2392638036809816
93.275,-5.399999999999999,0.2641975308641975
95.53299999999999,-5.399999999999999,0.30182599355531686
97.791,-5.399999999999999,0.3142857142857143
100.04899999999999,-5.399999999999999,0.3154158215010142
102.30699999999999,-5.399999999999999,0.39378238341968913
104.565,-5.399999999999999,0.40031152647975077
106.823,-5.399999999999999,0.39375
109.08099999999999,-5.399999999999999,0.42857142857142855
111.339,-5.399999999999999,0.44329896907216493
113.597,-5.399999999999999,0.44
115.85499999999999,-5.399999999999999,1.0
118.113,-5.399999999999999,0.0
120.371,-5.399999999999999,0.0
9.729,-1.7999999999999972,
11.987,-1.7999999999999972,0.0
14.245,-1.7999999999999972,
16.503,-1.7999999999999972,0.0
18.761,-1.7999999999999972,0.0
21.019,-1.7999999999999972,0.0
23.277,-1.7999999999999972,0.0
25.535,-1.7999999999999972,0.0
27.793,-1.7999999999999972,0.0
30.051,-1.7999999999999972,0.1
32.309,-1.7999999999999972,0.0
34.567,-1.7999999999999972,0.0
36.825,-1.7999999999999972,0.25
39.083,-1.7999999999999972,0.0
41.341,-1.7999999999999972,0.0
43.599000000000004,-1.7999999999999972,0.375
45.857,-1.7999999999999972,0.0
48.115,-1.7999999999999972,0.16666666666666666
50.373000000000005,-1.7999999999999972,0.058823529411764705
52.631,-1.7999999999999972,0.16666666666666666
54.888999999999996,-1.7999999999999972,0.2222222222222222
57.147000000000006,-1.7999999999999972,0.15384615384615385
59.405,-1.7999999999999972,0.09523809523809523
61.663,-1.7999999999999972,0.06976744186046512
63.921,-1.7999999999999972,0.08695652173913043
66.179,-1.7999999999999972,0.10476190476190476
68.437,-1.7999999999999972,0.1267605633802817
70.695,-1.7999999999999972,0.08290155440414508
72.953,-1.7999999999999972,0.07211538461538461
75.21099999999998,-1.7999999999999972,0.12371134020618557
77.469,-1.7999999999999972,0.07722007722007722
79.727,-1.7999999999999972,0.16556291390728478
81.98499999999999,-1.7999999999999972,0.16272189349112426
84.243,-1.7999999999999972,0.2072072072072072
86.501,-1.7999999999999972,0.26330532212885155
88.75899999999999,-1.7999999999999972,0.2984409799554566
91.017,-1.7999999999999972,0.332
93.275,-1.7999999999999972,0.35454545454545455
95.53299999999999,-1.7999999999999972,0.3716417910447761
97.791,-1.7999999999999972,0.4026284348864994
100.04899999999999,-1.7999999999999972,0.4272300469483568
102.30699999999999,-1.7999999999999972,0.4994110718492344
104.565,-1.7999999999999972,0.49572649572649574
106.823,-1.7999999999999972,0.4683794466403162
109.08099999999999,-1.7999999999999972,0.48639455782312924
111.339,-1.7999999999999972,0.43820224719101125
113.597,-1.7999999999999972,0.5882352941176471
115.85499999999999,-1.7999999999999972,0.42857142857142855
118.113,-1.7999999999999972,
120.371,-1.7999999999999972,
9.729,1.8000000000000043,
11.987,1.8000000000000043,
14.245,1.8000000000000043,
16.503,1.8000000000000043,1.0
18.761,1.8000000000000043,1.0
21.019,1.8000000000000043,0.5
23.277,1.8000000000000043,0.25
25.535,1.8000000000000043,0.25
27.793,1.8000000000000043,0.2727272727272727
30.051,1.8000000000000043,0.3076923076923077
32.309,1.8000000000000043,0.2
34.567,1.8000000000000043,0.8
36.825,1.8000000000000043,0.0
39.083,1.8000000000000043,0.2222222222222222
41.341,1.8000000000000043,0.0
43.599000000000004,1.8000000000000043,0.16666666666666666
45.857,1.8000000000000043,0.1
48.115,1.8000000000000043,0.3
50.373000000000005,1.8000000000000043,0.1111111111111111
52.631,1.8000000000000043,0.15
54.888999999999996,1.8000000000000043,0.11428571428571428
57.147000000000006,1.8000000000000043,0.20454545454545456
59.405,1.8000000000000043,0.17307692307692307
61.663,1.8000000000000043,0.08536585365853659
63.921,1.8000000000000043,0.1188118811881188
66.179,1.8000000000000043,0.14705882352941177
68.437,1.8000000000000043,0.12021857923497267
70.695,1.8000000000000043,0.13261648745519714
72.953,1.8000000000000043,0.12099644128113879
75.21099999999998,1.8000000000000043,0.1518624641833811
77.469,1.8000000000000043,0.18882978723404256
79.727,1.8000000000000043,0.24943820224719102
81.98499999999999,1.8000000000000043,0.29711751662971175
84.243,1.8000000000000043,0.26096491228070173
86.501,1.8000000000000043,0.3333333333333333
88.75899999999999,1.8000000000000043,0.3660130718954248
91.017,1.8000000000000043,0.42151162790697677
93.275,1.8000000000000043,0.4807467911318553
95.53299999999999,1.8000000000000043,0.489247311827957
97.791,1.8000000000000043,0.5073212747631353
100.04899999999999,1.8000000000000043,0.5241666666666667
102.30699999999999,1.8000000000000043,0.588957055214724
104.565,1.8000000000000043,0.5929432013769363
106.823,1.8000000000000043,0.5910224438902744
109.08099999999999,1.8000000000000043,0.567741935483871
111.339,1.8000000000000043,0.6606334841628959
113.597,1.8000000000000043,0.7121212121212122
115.85499999999999,1.8000000000000043,0.625
118.113,1.8000000000000043,1.2
120.371,1.8000000000000043,0.0
9.729,5.400000000000006,
11.987,5.400000000000006,
14.245,5.400000000000006,0.5
16.503,5.400000000000006,1.0
18.761,5.400000000000006,
21.019,5.400000000000006,0.0
23.277,5.400000000000006,0.3333333333333333
25.535,5.400000000000006,0.0
27.793,5.400000000000006,0.3333333333333333
30.051,5.400000000000006,0.5714285714285714
32.309,5.400000000000006,0.5
34.567,5.400000000000006,0.3333333333333333
36.825,5.400000000000006,0.25
39.083,5.400000000000006,0.0
41.341,5.400000000000006,0.375
43.599000000000004,5.400000000000006,0.16666666666666666
45.857,5.400000000000006,0.2727272727272727
48.115,5.400000000000006,0.0
50.373000000000005,5.400000000000006,0.2222222222222222
52.631,5.400000000000006,0.030303030303030304
54.888999999999996,5.400000000000006,0.13793103448275862
57.147000000000006,5.400000000000006,0.13953488372093023
59.405,5.400000000000006,0.09803921568627451
61.663,5.400000000000006,0.21875
63.921,5.400000000000006,0.21839080459770116
66.179,5.400000000000006,0.16556291390728478
68.437,5.400000000000006,0.2235294117647059
70.695,5.400000000000006,0.19111111111111112
72.953,5.400000000000006,0.24918032786885247
75.21099999999998,5.400000000000006,0.23848238482384823
77.469,5.400000000000006,0.27450980392156865
79.727,5.400000000000006,0.30242825607064017
81.98499999999999,5.400000000000006,0.37044967880085655
84.243,5.400000000000006,0.3895582329317269
86.501,5.400000000000006,0.5104761904761905
88.75899999999999,5.400000000000006,0.5178268251273345
91.017,5.400000000000006,0.5072254335260116
93.275,5.400000000000006,0.5859188544152745
95.53299999999999,5.400000000000006,0.6221335992023929
97.791,5.400000000000006,0.6345347862531433
100.04899999999999,5.400000000000006,0.6766798418972332
102.30699999999999,5.400000000000006,0.6845151953690304
104.565,5.400000000000006,0.6827794561933535
106.823,5.400000000000006,0.7487179487179487
109.08099999999999,5.400000000000006,0.7772277227722773
111.339,5.400000000000006,0.8346153846153846
113.597,5.400000000000006,0.9444444444444444
115.85499999999999,5.400000000000006,0.7692307692307693
118.113,5.400000000000006,1.0
120.371,5.400000000000006,1.0
9.729,9.0,
11.987,9.0,
14.245,9.0,
16.503,9.0,0.5
18.761,9.0,
21.019,9.0,1.0
23.277,9.0,0.3333333333333333
25.535,9.0,1.0
27.793,9.0,0.0
30.051,9.0,0.0
32.309,9.0,0.3333333333333333
34.567,9.0,0.3
36.825,9.0,
39.083,9.0,0.2222222222222222
41.341,9.0,0.3333333333333333
43.599000000000004,9.0,0.3333333333333333
45.857,9.0,0.0
48.115,9.0,0.2222222222222222
50.373000000000005,9.0,0.4666666666666667
52.631,9.0,0.125
54.888999999999996,9.0,0.14814814814814814
57.147000000000006,9.0,0.1
59.405,9.0,0.07692307692307693
61.663,9.0,0.12244897959183673
63.921,9.0,0.11594202898550725
66.179,9.0,0.22727272727272727
68.437,9.0,0.2288135593220339
70.695,9.0,0.3016759776536313
72.953,9.0,0.3173076923076923
75.21099999999998,9.0,0.29554655870445345
77.469,9.0,0.37282229965156793
79.727,9.0,0.4402332361516035
81.98499999999999,9.0,0.4658753709198813
84.243,9.0,0.5368956743002544
86.501,9.0,0.563855421686747
88.75899999999999,9.0,0.5944333996023857
91.017,9.0,0.6275862068965518
93.275,9.0,0.718887262079063
95.53299999999999,9.0,0.734525447042641
97.791,9.0,0.7745995423340961
100.04899999999999,9.0,0.8053553038105047
102.30699999999999,9.0,0.8920863309352518
104.565,9.0,0.9295065458207452
106.823,9.0,0.9525547445255474
109.08099999999999,9.0,1.025242718446602
111.339,9.0,1.0881226053639848
113.597,9.0,1.1791044776119404
115.85499999999999,9.0,1.1578947368421053
118.113,9.0,1.0
120.371,9.0,2.0
9.729,12.600000000000001,
11.987,12.600000000000001,
14.245,12.600000000000001,0.0
16.503,12.600000000000001,0.3333333333333333
18.761,12.600000000000001,
21.019,12.600000000000001,0.0
23.277,12.600000000000001,0.0
25.535,12.600000000000001,0.6666666666666666
27.793,12.600000000000001,0.2222222222222222
30.051,12.600000000000001,0.5714285714285714
32.309,12.600000000000001,0.5
34.567,12.600000000000001,0.0
36.825,12.600000000000001,0.3333333333333333
39.083,12.600000000000001,0.3333333333333333
41.341,12.600000000000001,0.6666666666666666
43.599000000000004,12.600000000000001,0.07142857142857142
45.857,12.600000000000001,0.26666666666666666
48.115,12.600000000000001,0.0
50.373000000000005,12.600000000000001,0.09090909090909091
52.631,12.600000000000001,0.2222222222222222
54.888999999999996,12.600000000000001,0.16666666666666666
57.147000000000006,12.600000000000001,0.325
59.405,12.600000000000001,0.30357142857142855
61.663,12.600000000000001,0.125
63.921,12.600000000000001,0.23404255319148937
66.179,12.600000000000001,0.30201342281879195
68.437,12.600000000000001,0.31446540880503143
70.695,12.600000000000001,0.2794759825327511
72.953,12.600000000000001,0.375
75.21099999999998,12.600000000000001,0.4301994301994302
77.469,12.600000000000001,0.547486033519553
79.727,12.600000000000001,0.6121951219512195
81.98499999999999,12.600000000000001,0.7196819085487077
84.243,12.600000000000001,0.834307992202729
86.501,12.600000000000001,0.9058441558441559
88.75899999999999,12.600000000000001,0.9421128798842258
91.017,12.600000000000001,1.0050377833753148
93.275,12.600000000000001,1.038716814159292
95.53299999999999,12.600000000000001,1.089598352214212
97.791,12.600000000000001,1.1150214592274679
100.04899999999999,12.600000000000001,1.107484076433121
102.30699999999999,12.600000000000001,1.1616161616161615
104.565,12.600000000000001,1.1625693893735132
106.823,12.600000000000001,1.237842617152962
109.08099999999999,12.600000000000001,1.2306590257879657
111.339,12.600000000000001,1.2607361963190185
113.597,12.600000000000001,1.3495934959349594
115.85499999999999,12.600000000000001,1.3636363636363635
118.113,12.600000000000001,1.7272727272727273
120.371,12.600000000000001,2.0
9.729,16.200000000000003,
11.987,16.200000000000003,
14.245,16.200000000000003,1.0
16.503,16.200000000000003,
18.761,16.200000000000003,0.0
21.019,16.200000000000003,0.0
23.277,16.200000000000003,0.25
25.535,16.200000000000003,0.2
27.793,16.200000000000003,0.25
30.051,16.200000000000003,0.14285714285714285
32.309,16.200000000000003,1.0
34.567,16.200000000000003,0.0
36.825,16.200000000000003,0.5
39.083,16.200000000000003,0.2
41.341,16.200000000000003,0.3333333333333333
43.599000000000004,16.200000000000003,0.0
45.857,16.200000000000003,0.0
48.115,16.200000000000003,0.0
50.373000000000005,16.200000000000003,0.15384615384615385
52.631,16.200000000000003,0.14285714285714285
54.888999999999996,16.200000000000003,0.17142857142857143
57.147000000000006,16.200000000000003,0.1
59.405,16.200000000000003,0.13636363636363635
61.663,16.200000000000003,0.3
63.921,16.200000000000003,0.32432432432432434
66.179,16.200000000000003,0.4772727272727273
68.437,16.200000000000003,0.4830508474576271
70.695,16.200000000000003,0.6419753086419753
72.953,16.200000000000003,0.728110599078341
75.21099999999998,16.200000000000003,0.8795180722891566
77.469,16.200000000000003,0.9431438127090301
79.727,16.200000000000003,1.0238805970149254
81.98499999999999,16.200000000000003,1.0953608247422681
84.243,16.200000000000003,1.1271186440677967
86.501,16.200000000000003,1.0805084745762712
88.75899999999999,16.200000000000003,1.1257142857142857
91.017,16.200000000000003,1.0651085141903172
93.275,16.200000000000003,0.9525993883792049
95.53299999999999,16.200000000000003,0.8549422336328626
97.791,16.200000000000003,0.8764519535374868
100.04899999999999,16.200000000000003,0.8585657370517928
102.30699999999999,16.200000000000003,0.8709377901578459
104.565,16.200000000000003,0.9832985386221295
106.823,16.200000000000003,1.1
109.08099999999999,16.200000000000003,1.2084168336673347
111.339,16.200000000000003,1.2599118942731278
113.597,16.200000000000003,1.4222222222222223
115.85499999999999,16.200000000000003,1.9285714285714286
118.113,16.200000000000003,2.1666666666666665
120.371,16.200000000000003,
9.729,19.800000000000004,0.0
11.987,19.800000000000004,
14.245,19.800000000000004,1.0
16.503,19.800000000000004,0.5
18.761,19.800000000000004,0.0
21.019,19.800000000000004,0.5
23.277,19.800000000000004,0.5
25.535,19.800000000000004,0.2
27.793,19.800000000000004,0.5
30.051,19.800000000000004,0.0
32.309,19.800000000000004,0.2
34.567,19.800000000000004,0.6
36.825,19.800000000000004,0.5714285714285714
39.083,19.800000000000004,0.2857142857142857
41.341,19.800000000000004,0.3333333333333333
43.599000000000004,19.800000000000004,0.26666666666666666
45.857,19.800000000000004,0.0
48.115,19.800000000000004,0.29411764705882354
50.373000000000005,19.800000000000004,0.1875
52.631,19.800000000000004,0.25
54.888999999999996,19.800000000000004,0.1388888888888889
57.147000000000006,19.800000000000004,0.2
59.405,19.800000000000004,0.22
61.663,19.800000000000004,0.38271604938271603
63.921,19.800000000000004,0.5909090909090909
66.179,19.800000000000004,0.5693430656934306
68.437,19.800000000000004,0.774390243902439
70.695,19.800000000000004,0.9252336448598131
72.953,19.800000000000004,0.9929078014184397
75.21099999999998,19.800000000000004,1.0455764075067024
77.469,19.800000000000004,1.0564102564102564
79.727,19.800000000000004,1.0273348519362187
81.98499999999999,19.800000000000004,0.9979338842975206
84.243,19.800000000000004,0.9314775160599572
86.501,19.800000000000004,0.7746913580246914
88.75899999999999,19.800000000000004,0.6186943620178041
91.017,19.800000000000004,0.5480769230769231
93.275,19.800000000000004,0.5626373626373626
95.53299999999999,19.800000000000004,0.5814393939393939
97.791,19.800000000000004,0.5800933125972006
100.04899999999999,19.800000000000004,0.7433234421364985
102.30699999999999,19.800000000000004,0.9822282980177717
104.565,19.800000000000004,1.3497907949790795
106.823,19.800000000000004,1.772594752186589
109.08099999999999,19.800000000000004,2.2516447368421053
111.339,19.800000000000004,2.899193548387097
113.597,19.800000000000004,3.142857142857143
115.85499999999999,19.800000000000004,3.2857142857142856
118.113,19.800000000000004,3.7142857142857144
120.371,19.800000000000004,4.0
9.729,23.400000000000006,
11.987,23.400000000000006,
14.245,23.400000000000006,0.3333333333333333
16.503,23.400000000000006,
18.761,23.400000000000006,0.0
21.019,23.400000000000006,
23.277,23.400000000000006,0.3333333333333333
25.535,23.400000000000006,0.25
27.793,23.400000000000006,0.2857142857142857
30.051,23.400000000000006,0.0
32.309,23.400000000000006,0.45454545454545453
34.567,23.400000000000006,0.5
36.825,23.400000000000006,0.5
39.083,23.400000000000006,0.5
41.341,23.400000000000006,0.16666666666666666
43.599000000000004,23.400000000000006,0.0
45.857,23.400000000000006,0.07692307692307693
48.115,23.400000000000006,0.0
50.373000000000005,23.400000000000006,0.2777777777777778
52.631,23.400000000000006,0.20588235294117646
54.888999999999996,23.400000000000006,0.17647058823529413
57.147000000000006,23.400000000000006,0.3902439024390244
59.405,23.400000000000006,0.40816326530612246
61.663,23.400000000000006,0.43243243243243246
63.921,23.400000000000006,0.7264150943396226
66.179,23.400000000000006,0.8861788617886179
68.437,23.400000000000006,1.0114285714285713
70.695,23.400000000000006,1.017094017094017
72.953,23.400000000000006,1.0222222222222221
75.21099999999998,23.400000000000006,0.9565217391304348
77.469,23.400000000000006,0.8435897435897436
79.727,23.400000000000006,0.7002141327623126
81.98499999999999,23.400000000000006,0.50418410041841
84.243,23.400000000000006,0.3577405857740586
86.501,23.400000000000006,0.26881720430107525
88.75899999999999,23.400000000000006,0.21266968325791855
91.017,23.400000000000006,0.26438188494492043
93.275,23.400000000000006,0.2889952153110048
95.53299999999999,23.400000000000006,0.4250238777459408
97.791,23.400000000000006,0.7883461868037703
100.04899999999999,23.400000000000006,1.2382782475019216
102.30699999999999,23.400000000000006,1.9252615844544096
104.565,23.400000000000006,2.7284172661870505
106.823,23.400000000000006,3.3137697516930023
109.08099999999999,23.400000000000006,3.6771037181996085
111.339,23.400000000000006,3.8720379146919433
113.597,23.400000000000006,3.973333333333333
115.85499999999999,23.400000000000006,4.0
118.113,23.400000000000006,4.0
120.371,23.400000000000006,
9.729,27.0,
11.987,27.0,
14.245,27.0,
16.503,27.0,
18.761,27.0,
21.019,27.0,
23.277,27.0,0.2
25.535,27.0,0.0
27.793,27.0,0.0
