venue_id,team,point_order,x,y
680,Mariners,27,133.0208,223.6994
680,Mariners,28,126.863,225.3377
680,Mariners,29,119.9016,225.3024
680,Mariners,30,112.538,222.659
680,Mariners,31,106.0316,217.3317
680,Mariners,32,102.1736,213.0356
680,Mariners,33,98.3156,208.7396
680,Mariners,34,94.4576,204.4435
680,Mariners,35,90.5995,200.1475
680,Mariners,36,86.7415,195.8514
680,Mariners,37,82.8835,191.5554
680,Mariners,38,79.0254,187.2593
680,Mariners,39,74.5589,185.2188
680,Mariners,40,70.6379,180.9801
680,Mariners,41,66.717,176.7414
680,Mariners,42,62.9805,172.3755
680,Mariners,43,60.4144,167.203
680,Mariners,44,57.8483,162.0304
680,Mariners,45,55.2821,156.8578
680,Mariners,46,52.716,151.6853
680,Mariners,47,50.1499,146.5127
680,Mariners,48,47.5838,141.3401
680,Mariners,49,45.0177,136.1675
680,Mariners,50,42.4515,130.995
680,Mariners,51,41.5796,125.7282
680,Mariners,52,37.3843,121.7608
680,Mariners,53,33.1891,117.7934
680,Mariners,54,28.9938,113.826
680,Mariners,55,27.56,108.6693
680,Mariners,56,27.56,102.8952
680,Mariners,57,31.2426,98.5503
680,Mariners,58,35.1362,94.2865
680,Mariners,59,39.0289,90.0219
680,Mariners,60,42.9377,85.772
680,Mariners,61,46.8243,81.5019
680,Mariners,62,50.6782,77.2021
680,Mariners,63,54.5712,72.9378
680,Mariners,64,58.4872,68.6946
680,Mariners,65,62.3635,64.4151
680,Mariners,66,66.263,60.1567
680,Mariners,67,70.9612,56.843
680,Mariners,68,75.8258,53.7328
680,Mariners,69,80.6696,50.5899
680,Mariners,70,85.7372,47.8884
680,Mariners,71,91.116,45.7885
680,Mariners,72,96.5235,43.7639
680,Mariners,73,101.9031,41.6665
680,Mariners,74,107.2256,39.4322
680,Mariners,75,112.6067,37.3383
680,Mariners,76,118.0584,35.4697
680,Mariners,77,123.5948,36.5646
680,Mariners,78,129.108,38.2808
680,Mariners,79,134.6234,39.9899
680,Mariners,80,140.1378,41.7019
680,Mariners,81,145.6551,43.405
680,Mariners,82,151.1688,45.1193
680,Mariners,83,156.6819,46.8358
680,Mariners,84,162.195,48.5522
680,Mariners,85,167.7122,50.2556
680,Mariners,86,173.2253,51.9719
680,Mariners,87,178.0682,54.6691
680,Mariners,88,181.7104,59.1495
680,Mariners,89,185.3708,63.6151
680,Mariners,90,189.0177,68.0918
680,Mariners,91,192.6568,72.5748
680,Mariners,92,196.3077,77.0482
680,Mariners,93,199.9302,81.544
680,Mariners,94,203.6007,86.0014
680,Mariners,95,207.2172,90.5025
680,Mariners,96,210.8344,95.003
680,Mariners,97,214.4701,99.4888
680,Mariners,98,218.1135,103.9683
680,Mariners,99,220.21,108.4
4169,Marlins,0,223.54,105.57
4169,Marlins,1,219.9205,100.9704
4169,Marlins,2,216.372,96.3156
4169,Marlins,3,212.7742,91.6989
4169,Marlins,4,209.1621,87.0935
4169,Marlins,5,205.521,82.511
4169,Marlins,6,201.9062,77.9076
4169,Marlins,7,198.3284,73.2755
4169,Marlins,8,194.7408,68.6508
4169,Marlins,9,191.1416,64.0351
4169,Marlins,10,187.5321,59.4275
4169,Marlins,11,183.7462,54.9904
4169,Marlins,12,179.3684,51.1054
4169,Marlins,13,174.818,47.4475
4169,Marlins,14,169.7372,44.5432
4169,Marlins,15,164.5622,41.8091
4169,Marlins,16,159.331,39.1881
4169,Marlins,17,153.9393,36.9111
4169,Marlins,18,148.4062,35.0468
4169,Marlins,19,142.7765,33.4468
4169,Marlins,20,137.0515,32.2363
4169,Marlins,21,131.2945,31.1841
4169,Marlins,22,125.4844,30.4757
4169,Marlins,23,119.6596,29.9173
4169,Marlins,24,113.8144,29.643
4169,Marlins,25,107.9648,29.8143
4169,Marlins,26,104.04,33.7678
4169,Marlins,27,100.5292,38.3733
4169,Marlins,28,95.8706,41.9008
4169,Marlins,29,90.5982,44.4006
4169,Marlins,30,85.0806,46.343
4169,Marlins,31,79.7379,48.7237
4169,Marlins,32,75.3851,52.5053
4169,Marlins,33,70.569,55.8313
4169,Marlins,34,65.7815,59.1985
4169,Marlins,35,61.1236,62.7374
4169,Marlins,36,56.6161,66.4712
4169,Marlins,37,52.1098,70.2056
4169,Marlins,38,47.9311,74.3002
4169,Marlins,39,43.7855,78.4317
4169,Marlins,40,40.1262,82.999
4169,Marlins,41,36.4718,87.5709
4169,Marlins,42,32.9406,92.2316
4169,Marlins,43,29.8418,97.1966
4169,Marlins,44,26.789,102.1904
4169,Marlins,45,24.3031,107.4565
4169,Marlins,46,27.3932,112.1363
4169,Marlins,47,31.016,116.7335
4169,Marlins,48,34.6388,121.3307
4169,Marlins,49,38.2616,125.9279
4169,Marlins,50,41.8844,130.5251
4169,Marlins,51,45.5072,135.1223
4169,Marlins,52,49.13,139.7195
4169,Marlins,53,52.7529,144.3167
4169,Marlins,54,56.3757,148.9139
4169,Marlins,55,59.9985,153.5111
4169,Marlins,56,63.6213,158.1083
4169,Marlins,57,67.2441,162.7055
4169,Marlins,58,70.8669,167.3027
4169,Marlins,59,74.4897,171.8999
4169,Marlins,60,78.1125,176.4971
4169,Marlins,61,81.7353,181.0943
4169,Marlins,62,85.3581,185.6914
4169,Marlins,63,88.9809,190.2886
4169,Marlins,64,92.6037,194.8858
4169,Marlins,65,96.2265,199.483
4169,Marlins,66,99.8493,204.0802
4169,Marlins,67,103.4721,208.6774
4169,Marlins,68,107.0949,213.2746
4169,Marlins,69,113.4108,220.0038
4169,Marlins,70,120.7727,224.1204
4169,Marlins,71,127.4501,224.7063
4169,Marlins,72,133.2159,222.9165
4169,Marlins,73,137.8426,219.9059
4169,Marlins,74,141.103,216.8294
4169,Marlins,75,142.7698,214.8421
4169,Marlins,76,145.0186,211.9623
4169,Marlins,77,148.6328,207.3584
4169,Marlins,78,152.2471,202.7545
4169,Marlins,79,155.8613,198.1506
4169,Marlins,80,159.4756,193.5466
4169,Marlins,81,163.0899,188.9427
4169,Marlins,82,166.7041,184.3388
4169,Marlins,83,170.3184,179.7349
4169,Marlins,84,173.9327,175.131
4169,Marlins,85,177.5469,170.5271
4169,Marlins,86,181.1612,165.9232
4169,Marlins,87,184.7754,161.3192
4169,Marlins,88,188.3897,156.7153
4169,Marlins,89,192.004,152.1114
4169,Marlins,90,195.6182,147.5075
4169,Marlins,91,199.2325,142.9036
4169,Marlins,92,202.8468,138.2997
4169,Marlins,93,206.461,133.6958
4169,Marlins,94,210.0753,129.0918
4169,Marlins,95,213.6896,124.4879
4169,Marlins,96,217.3038,119.884
4169,Marlins,97,220.9181,115.2801
4169,Marlins,98,224.5323,110.6762
4169,Marlins,99,223.54,105.57
3289,Mets,0,222.17,107.22
3289,Mets,1,218.0985,111.4588
3289,Mets,2,214.0269,115.6976
3289,Mets,3,209.9554,119.9364
3289,Mets,4,205.8838,124.1752
3289,Mets,5,201.8123,128.414
3289,Mets,6,197.7407,132.6528
3289,Mets,7,193.6692,136.8916
3289,Mets,8,189.5976,141.1304
3289,Mets,9,187.9418,146.6131
3289,Mets,10,186.8563,152.3895
3289,Mets,11,185.7708,158.1659
3289,Mets,12,184.6853,163.9423
3289,Mets,13,183.5998,169.7187
3289,Mets,14,182.731,171.3697
3289,Mets,15,180.3611,174.8065
3289,Mets,16,176.8049,179.9344
3289,Mets,17,172.4854,186.1152
3289,Mets,18,167.8256,192.7103
3289,Mets,19,163.2486,199.0815
3289,Mets,20,159.1773,204.5904
3289,Mets,21,156.0347,208.5985
3289,Mets,22,152.1799,213.2857
3289,Mets,23,147.0057,217.3458
3289,Mets,24,141.4132,219.9425
3289,Mets,25,135.7955,221.3967
3289,Mets,26,130.5454,222.0288
3289,Mets,27,125.9137,222.1592
3289,Mets,28,119.994,221.9219
3289,Mets,29,114.403,221.1268
3289,Mets,30,109.122,219.5769
3289,Mets,31,104.1322,217.075
3289,Mets,32,99.4149,213.424
3289,Mets,33,95.0283,208.507
3289,Mets,34,91.5613,203.761
3289,Mets,35,88.0943,199.0149
3289,Mets,36,84.6274,194.2689
3289,Mets,37,81.1604,189.5228
3289,Mets,38,77.6934,184.7768
3289,Mets,39,74.2264,180.0307
3289,Mets,40,70.7594,175.2847
3289,Mets,41,67.3148,170.5282
3289,Mets,42,65.9109,164.8208
3289,Mets,43,64.5069,159.1135
3289,Mets,44,63.103,153.4061
3289,Mets,45,61.699,147.6988
3289,Mets,46,60.2951,141.9914
3289,Mets,47,57.068,137.3129
3289,Mets,48,52.9083,133.1605
3289,Mets,49,48.7486,129.0082
3289,Mets,50,44.5889,124.8559
3289,Mets,51,40.4292,120.7035
3289,Mets,52,36.2695,116.5512
3289,Mets,53,32.1098,112.3989
3289,Mets,54,27.9501,108.2465
3289,Mets,55,25.7161,103.43
3289,Mets,56,28.2513,98.1274
3289,Mets,57,30.795,92.8289
3289,Mets,58,33.3366,87.5294
3289,Mets,59,37.8225,83.8225
3289,Mets,60,42.6032,80.4034
3289,Mets,61,47.3953,77.0004
3289,Mets,62,52.2117,73.6333
3289,Mets,63,57.1063,70.3793
3289,Mets,64,61.9942,67.1155
3289,Mets,65,66.8693,63.8327
3289,Mets,66,71.7651,60.5809
3289,Mets,67,76.6821,57.361
3289,Mets,68,81.5634,54.0873
3289,Mets,69,86.3213,50.6371
3289,Mets,70,91.0621,47.163
3289,Mets,71,95.7973,43.6813
3289,Mets,72,100.5386,40.2079
3289,Mets,73,105.2699,36.721
3289,Mets,74,110.0128,33.2498
3289,Mets,75,115.6882,32.14
3289,Mets,76,121.5657,32.14
3289,Mets,77,127.4427,32.0945
3289,Mets,78,133.3201,32.08
3289,Mets,79,138.8616,33.6982
3289,Mets,80,143.8652,36.7814
3289,Mets,81,148.8546,39.8879
3289,Mets,82,153.8473,42.9891
3289,Mets,83,158.8407,46.0892
3289,Mets,84,163.831,49.1944
3289,Mets,85,168.8157,52.3085
3289,Mets,86,173.8003,55.4227
3289,Mets,87,178.7983,58.5153
3289,Mets,88,184.0189,61.1456
3289,Mets,89,189.7167,62.5877
3289,Mets,90,195.413,64.0358
3289,Mets,91,199.9757,67.4161
3289,Mets,92,203.3362,72.2381
3289,Mets,93,206.6881,77.0662
3289,Mets,94,210.0396,81.8945
3289,Mets,95,213.3688,86.7381
3289,Mets,96,215.1626,92.2506
3289,Mets,97,216.8779,97.7431
3289,Mets,98,220.2687,102.5438
3289,Mets,99,222.17,107.22
3309,Nationals,0,223.37,105.46
3309,Nationals,1,220.5617,100.3281
3309,Nationals,2,217.7842,95.1795
3309,Nationals,3,215.0041,90.0325
3309,Nationals,4,212.2279,84.8833
3309,Nationals,5,209.431,79.7451
3309,Nationals,6,206.6292,74.6097
3309,Nationals,7,202.053,71.1809
3309,Nationals,8,196.6926,68.8392
3309,Nationals,9,191.3744,66.4031
3309,Nationals,10,186.0424,63.9965
3309,Nationals,11,180.7127,61.5844
3309,Nationals,12,175.3821,59.1745
3309,Nationals,13,170.017,56.8479
3309,Nationals,14,164.6727,54.4689
3309,Nationals,15,159.3389,52.0668
3309,Nationals,16,153.9992,49.6777
3309,Nationals,17,148.6483,47.3133
3309,Nationals,18,143.3177,44.9032
3309,Nationals,19,137.9999,42.4656
3309,Nationals,20,132.6596,40.0772
3309,Nationals,21,127.3179,37.6919
3309,Nationals,22,121.9655,35.3486
3309,Nationals,23,116.5188,36.3703
3309,Nationals,24,111.3819,39.1696
3309,Nationals,25,106.2563,41.9894
3309,Nationals,26,101.1559,44.8541
3309,Nationals,27,96.0176,47.6507
3309,Nationals,28,90.8895,50.466
3309,Nationals,29,85.6383,49.8163
3309,Nationals,30,80.4368,52.4755
3309,Nationals,31,75.3078,55.2891
3309,Nationals,32,70.1892,58.1217
3309,Nationals,33,65.0529,60.9218
3309,Nationals,34,59.9527,63.7873
3309,Nationals,35,54.8233,66.6
3309,Nationals,36,49.9725,69.7284
3309,Nationals,37,45.7651,73.6687
3309,Nationals,38,42.3656,78.3893
3309,Nationals,39,39.2391,83.3336
3309,Nationals,40,36.1636,88.3101
3309,Nationals,41,33.0613,93.2696
3309,Nationals,42,29.9984,98.2537
3309,Nationals,43,26.9041,103.2182
3309,Nationals,44,24.8202,107.8014
3309,Nationals,45,29.0359,111.8573
3309,Nationals,46,33.2517,115.9133
3309,Nationals,47,37.4675,119.9693
3309,Nationals,48,41.6833,124.0253
3309,Nationals,49,44.2448,128.8389
3309,Nationals,50,44.5624,134.6804
3309,Nationals,51,46.1532,140.1541
3309,Nationals,52,48.9991,145.2654
3309,Nationals,53,51.8449,150.3766
3309,Nationals,54,54.6908,155.4879
3309,Nationals,55,57.5366,160.5991
3309,Nationals,56,60.3825,165.7103
3309,Nationals,57,63.2284,170.8216
3309,Nationals,58,66.0742,175.9328
3309,Nationals,59,70.2385,179.9984
3309,Nationals,60,74.5673,183.9336
3309,Nationals,61,78.8961,187.8687
3309,Nationals,62,83.2249,191.8038
3309,Nationals,63,87.5537,195.7389
3309,Nationals,64,91.8825,199.674
3309,Nationals,65,96.2113,203.6091
3309,Nationals,66,100.5401,207.5442
3309,Nationals,67,104.8689,211.4793
3309,Nationals,68,109.1978,215.4144
3309,Nationals,69,115.0615,220.5557
3309,Nationals,70,123.1279,223.9434
3309,Nationals,71,130.2082,223.3896
3309,Nationals,72,135.7413,220.8642
3309,Nationals,73,139.1664,218.3375
3309,Nationals,74,139.9226,217.7793
3309,Nationals,75,143.9248,214.3723
3309,Nationals,76,148.3584,210.5556
3309,Nationals,77,152.7921,206.739
3309,Nationals,78,157.2257,202.9224
3309,Nationals,79,161.6593,199.1058
3309,Nationals,80,166.093,195.2891
3309,Nationals,81,170.5266,191.4725
3309,Nationals,82,174.9602,187.6559
3309,Nationals,83,179.3939,183.8393
3309,Nationals,84,183.8275,180.0227
3309,Nationals,85,187.2353,176.9059
3309,Nationals,86,188.838,173.4812
3309,Nationals,87,191.5638,167.4726
3309,Nationals,88,194.9099,160.0221
3309,Nationals,89,198.3733,152.2717
3309,Nationals,90,201.4512,145.3636
3309,Nationals,91,203.6407,140.4399
3309,Nationals,92,204.4525,138.4386
3309,Nationals,93,204.8158,132.5998
3309,Nationals,94,205.5888,126.9476
3309,Nationals,95,209.7552,122.8409
3309,Nationals,96,213.9216,118.7342
3309,Nationals,97,218.0879,114.6274
3309,Nationals,98,222.2543,110.5207
3309,Nationals,99,223.37,105.46
2,Orioles,0,218.5,109.8
2,Orioles,1,216.0805,104.2822
2,Orioles,2,214.1003,98.5378
2,Orioles,3,212.1201,92.7935
2,Orioles,4,210.1399,87.0492
2,Orioles,5,208.1597,81.3048
2,Orioles,6,205.7238,76.1814
2,Orioles,7,199.65,76.0142
2,Orioles,8,194.378,74.3886
2,Orioles,9,190.9745,69.3553
2,Orioles,10,187.571,64.3219
2,Orioles,11,184.1675,59.2885
2,Orioles,12,181.1108,54.1267
2,Orioles,13,179.7151,51.0569
2,Orioles,14,174.3246,50.6963
2,Orioles,15,168.463,49.0961
2,Orioles,16,162.6015,47.4959
2,Orioles,17,156.7399,45.8958
2,Orioles,18,150.8783,44.2956
2,Orioles,19,145.0167,42.6954
2,Orioles,20,139.1552,41.0952
2,Orioles,21,133.2936,39.495
2,Orioles,22,127.432,37.8948
2,Orioles,23,121.5705,36.2946
2,Orioles,24,115.7089,34.6944
2,Orioles,25,110.1157,34.6854
2,Orioles,26,105.1032,38.1196
2,Orioles,27,100.0907,41.5538
2,Orioles,28,95.0782,44.988
2,Orioles,29,90.0657,48.4221
2,Orioles,30,85.0532,51.8563
2,Orioles,31,80.9102,50.6403
2,Orioles,32,77.4772,45.627
2,Orioles,33,72.9025,46.6394
2,Orioles,34,67.8735,50.0494
2,Orioles,35,62.8445,53.4594
2,Orioles,36,57.8155,56.8693
2,Orioles,37,52.7866,60.2793
2,Orioles,38,47.7576,63.6893
2,Orioles,39,42.7286,67.0993
2,Orioles,40,37.6996,70.5093
2,Orioles,41,32.6707,73.9193
2,Orioles,42,27.6417,77.3293
2,Orioles,43,24.8542,82.57
2,Orioles,44,23.0236,88.2004
2,Orioles,45,24.8717,93.9886
2,Orioles,46,26.7197,99.7768
2,Orioles,47,27.3624,105.3496
2,Orioles,48,28.2701,108.7994
2,Orioles,49,28.9499,109.7633
2,Orioles,50,30.3029,111.6816
2,Orioles,51,32.2675,114.4672
2,Orioles,52,34.7823,118.0328
2,Orioles,53,37.7859,122.2911
2,Orioles,54,41.2168,127.1552
2,Orioles,55,45.0135,132.5376
2,Orioles,56,49.1145,138.3514
2,Orioles,57,53.4584,144.5092
2,Orioles,58,57.9838,150.9239
2,Orioles,59,62.6291,157.5082
2,Orioles,60,67.333,164.1751
2,Orioles,61,72.0339,170.8373
2,Orioles,62,76.6704,177.4076
2,Orioles,63,81.181,183.7988
2,Orioles,64,85.5043,189.9238
2,Orioles,65,89.5788,195.6953
2,Orioles,66,93.3431,201.0262
2,Orioles,67,96.7356,205.8293
2,Orioles,68,99.9931,210.4294
2,Orioles,69,105.5477,217.1218
2,Orioles,70,111.1087,222.0315
2,Orioles,71,116.6152,225.2867
2,Orioles,72,122.0061,227.0156
2,Orioles,73,127.2204,227.3462
2,Orioles,74,132.1971,226.4067
2,Orioles,75,136.8753,224.3252
2,Orioles,76,141.1938,221.2299
2,Orioles,77,145.0917,217.2488
2,Orioles,78,148.508,212.5101
2,Orioles,79,150.1793,210.0261
2,Orioles,80,152.0695,207.3444
2,Orioles,81,154.4404,203.9812
2,Orioles,82,157.2382,200.0116
2,Orioles,83,160.4091,195.5109
2,Orioles,84,163.8994,190.5543
2,Orioles,85,167.6553,185.2171
2,Orioles,86,171.6232,179.5746
2,Orioles,87,175.7491,173.7019
2,Orioles,88,179.9795,167.6744
2,Orioles,89,184.2606,161.5673
2,Orioles,90,188.5385,155.4557
2,Orioles,91,192.7596,149.4151
2,Orioles,92,196.8701,143.5205
2,Orioles,93,200.8162,137.8473
2,Orioles,94,204.5443,132.4708
2,Orioles,95,208.0005,127.4661
2,Orioles,96,211.1303,122.9314
2,Orioles,97,217.3679,121.8926
2,Orioles,98,222.4366,120.0294
2,Orioles,99,220.9122,113.0076
2,Orioles,100,218.5,109.8
2680,Padres,0,23.37,108.77
2680,Padres,1,27.5024,112.8734
2680,Padres,2,31.6347,116.9767
2680,Padres,3,35.7671,121.0801
2680,Padres,4,39.8995,125.1835
2680,Padres,5,44.0318,129.2868
2680,Padres,6,48.1642,133.3902
2680,Padres,7,52.2966,137.4936
2680,Padres,8,54.72,142.3083
2680,Padres,9,55.2511,147.9759
2680,Padres,10,58.4007,152.8742
2680,Padres,11,61.5504,157.7725
2680,Padres,12,64.7001,162.6709
2680,Padres,13,67.8498,167.5692
2680,Padres,14,70.9994,172.4675
2680,Padres,15,74.1491,177.3658
2680,Padres,16,77.2988,182.2642
2680,Padres,17,81.0715,186.6453
2680,Padres,18,84.1876,191.4909
2680,Padres,19,87.0843,196.5103
2680,Padres,20,91.1115,200.7168
2680,Padres,21,95.1388,204.9234
2680,Padres,22,99.166,209.13
2680,Padres,23,104.1508,210.7808
2680,Padres,24,108.2918,214.8755
2680,Padres,25,112.4328,218.9701
2680,Padres,26,117.6094,221.5145
2680,Padres,27,123.0547,223.39
2680,Padres,28,128.8783,223.39
2680,Padres,29,134.167,221.0995
2680,Padres,30,139.0808,218.0818
2680,Padres,31,143.2847,214.0518
2680,Padres,32,148.2451,211.5977
2680,Padres,33,152.189,207.313
2680,Padres,34,156.133,203.0282
2680,Padres,35,160.077,198.7435
2680,Padres,36,164.021,194.4587
2680,Padres,37,167.3357,189.6793
2680,Padres,38,170.9213,185.1312
2680,Padres,39,174.1234,180.3137
2680,Padres,40,177.0456,175.2764
2680,Padres,41,179.9677,170.239
2680,Padres,42,182.8899,165.2016
2680,Padres,43,185.812,160.1643
2680,Padres,44,188.7342,155.1269
2680,Padres,45,191.6563,150.0895
2680,Padres,46,195.393,145.6787
2680,Padres,47,199.5122,141.5621
2680,Padres,48,203.6314,137.4455
2680,Padres,49,207.7505,133.3289
2680,Padres,50,211.8697,129.2123
2680,Padres,51,215.9889,125.0957
2680,Padres,52,220.1081,120.9791
2680,Padres,53,224.2272,116.8625
2680,Padres,54,221.5668,112.3432
2680,Padres,55,217.7141,107.9901
2680,Padres,56,214.698,103.3972
2680,Padres,57,214.5597,97.5753
2680,Padres,58,214.4066,91.7538
2680,Padres,59,211.2606,87.2178
2680,Padres,60,207.1413,83.1013
2680,Padres,61,203.0334,78.9734
2680,Padres,62,198.9174,74.8537
2680,Padres,63,194.8027,70.7327
2680,Padres,64,190.6848,66.6148
2680,Padres,65,186.5669,62.4969
2680,Padres,66,182.456,58.372
2680,Padres,67,178.3386,54.2537
2680,Padres,68,174.1265,50.2426
2680,Padres,69,169.2376,47.0989
2680,Padres,70,164.2157,44.1504
2680,Padres,71,158.8467,42.0138
2680,Padres,72,153.1085,41.0207
2680,Padres,73,147.3764,39.9929
2680,Padres,74,141.5828,39.5895
2680,Padres,75,135.76,39.6734
2680,Padres,76,129.9374,39.7777
2680,Padres,77,124.1144,39.8466
2680,Padres,78,118.2917,39.9403
2680,Padres,79,112.6055,40.5862
2680,Padres,80,107.1274,42.359
2680,Padres,81,101.3059,42.5136
2680,Padres,82,95.4849,42.6827
2680,Padres,83,90.1876,44.7405
2680,Padres,84,85.1151,47.6013
2680,Padres,85,80.0442,50.4648
2680,Padres,86,75.5141,54.0659
2680,Padres,87,71.3912,58.1788
2680,Padres,88,67.2733,62.2967
2680,Padres,89,63.1554,66.4146
2680,Padres,90,59.0361,70.531
2680,Padres,91,54.9168,74.6475
2680,Padres,92,50.8018,78.7682
2680,Padres,93,46.6833,82.8856
2680,Padres,94,42.564,87.002
2680,Padres,95,38.4447,91.1185
2680,Padres,96,34.3253,95.235
2680,Padres,97,30.3685,99.4993
2680,Padres,98,27.1339,104.3418
2680,Padres,99,23.37,108.77
2681,Phillies,0,30.17,114.8
2681,Phillies,1,34.1579,118.8679
2681,Phillies,2,38.1457,122.9358
2681,Phillies,3,42.1336,127.0037
2681,Phillies,4,46.1215,131.0716
2681,Phillies,5,47.0382,136.3639
2681,Phillies,6,48.8466,141.5188
2681,Phillies,7,51.9222,146.3137
2681,Phillies,8,54.9979,151.1086
2681,Phillies,9,58.0736,155.9035
2681,Phillies,10,61.1493,160.6984
2681,Phillies,11,64.2249,165.4934
2681,Phillies,12,67.3006,170.2883
2681,Phillies,13,71.3491,174.2871
2681,Phillies,14,75.4404,178.251
2681,Phillies,15,79.5316,182.2149
2681,Phillies,16,83.6229,186.1789
2681,Phillies,17,87.7142,190.1428
2681,Phillies,18,91.8054,194.1067
2681,Phillies,19,95.8967,198.0706
2681,Phillies,20,99.9879,202.0345
2681,Phillies,21,104.0792,205.9984
2681,Phillies,22,108.1704,209.9623
2681,Phillies,23,112.2617,213.9262
2681,Phillies,24,116.515,217.49
2681,Phillies,25,122.2116,217.49
2681,Phillies,26,127.9081,217.49
2681,Phillies,27,133.6047,217.49
2681,Phillies,28,138.2035,214.8634
2681,Phillies,29,142.206,210.8098
2681,Phillies,30,146.2084,206.7563
2681,Phillies,31,150.2109,202.7027
2681,Phillies,32,154.2134,198.6492
2681,Phillies,33,158.2158,194.5956
2681,Phillies,34,162.2183,190.5421
2681,Phillies,35,166.2207,186.4885
2681,Phillies,36,170.2232,182.435
2681,Phillies,37,174.2256,178.3814
2681,Phillies,38,178.2281,174.3279
2681,Phillies,39,182.2306,170.2743
2681,Phillies,40,185.7069,165.8087
2681,Phillies,41,188.6837,160.9518
2681,Phillies,42,191.6606,156.0949
2681,Phillies,43,194.6374,151.238
2681,Phillies,44,197.6142,146.3811
2681,Phillies,45,200.591,141.5242
2681,Phillies,46,203.1413,136.5589
2681,Phillies,47,203.0724,130.9576
2681,Phillies,48,207.1005,126.9295
2681,Phillies,49,211.1285,122.9015
2681,Phillies,50,215.1566,118.8734
2681,Phillies,51,219.1847,114.8453
2681,Phillies,52,223.2128,110.8172
2681,Phillies,53,222.2059,106.3908
2681,Phillies,54,218.1962,102.3465
2681,Phillies,55,214.183,98.3037
2681,Phillies,56,210.2269,94.2062
2681,Phillies,57,206.2293,90.148
2681,Phillies,58,202.2307,86.0907
2681,Phillies,59,198.1798,82.0858
2681,Phillies,60,194.1849,78.0249
2681,Phillies,61,190.1584,73.9953
2681,Phillies,62,186.139,69.9594
2681,Phillies,63,182.1115,65.9315
2681,Phillies,64,178.0855,61.9014
2681,Phillies,65,174.077,57.8539
2681,Phillies,66,170.0485,53.8263
2681,Phillies,67,166.0391,49.7796
2681,Phillies,68,162.0039,45.7588
2681,Phillies,69,157.9883,41.7183
2681,Phillies,70,153.2293,38.8088
2681,Phillies,71,147.5773,38.0987
2681,Phillies,72,141.9187,37.4425
2681,Phillies,73,136.2642,36.7515
2681,Phillies,74,130.6063,36.0894
2681,Phillies,75,124.9493,35.4208
2681,Phillies,76,119.2975,34.7077
2681,Phillies,77,113.6366,34.0721
2681,Phillies,78,107.9787,33.8054
2681,Phillies,79,103.6534,37.2189
2681,Phillies,80,99.6142,41.2358
2681,Phillies,81,95.5888,45.2666
2681,Phillies,82,90.4235,46.6491
2681,Phillies,83,84.859,47.2738
2681,Phillies,84,80.5236,50.8964
2681,Phillies,85,76.5101,54.9391
2681,Phillies,86,72.4771,58.9622
2681,Phillies,87,68.4713,63.0121
2681,Phillies,88,64.4465,67.0435
2681,Phillies,89,60.4232,71.0763
2681,Phillies,90,56.3267,75.0342
2681,Phillies,91,52.2994,79.0631
2681,Phillies,92,48.2802,83.0998
2681,Phillies,93,44.2522,87.1278
2681,Phillies,94,40.2195,91.1505
2681,Phillies,95,36.2068,95.1939
2681,Phillies,96,32.1707,99.2135
2681,Phillies,97,28.8011,103.7114
2681,Phillies,98,28.5891,108.3789
2681,Phillies,99,30.17,114.8
31,Pirates,0,29.52,108.33
31,Pirates,1,30.1898,102.5508
31,Pirates,2,30.8689,96.7726
31,Pirates,3,31.536,90.993
31,Pirates,4,32.2428,85.2181
31,Pirates,5,33.819,79.8169
31,Pirates,6,38.1468,75.9538
31,Pirates,7,42.6305,72.2463
31,Pirates,8,47.1038,68.5264
31,Pirates,9,51.6012,64.8358
31,Pirates,10,56.0796,61.1223
31,Pirates,11,60.5617,57.413
31,Pirates,12,65.0247,53.6807
31,Pirates,13,69.5052,49.9694
31,Pirates,14,73.9826,46.2546
31,Pirates,15,78.4452,42.5218
31,Pirates,16,82.9208,41.5535
31,Pirates,17,87.85,44.4025
31,Pirates,18,93.5545,43.6557
31,Pirates,19,99.2834,42.6422
31,Pirates,20,105.0111,41.6214
31,Pirates,21,110.7448,40.6348
31,Pirates,22,116.4749,39.6273
31,Pirates,23,122.2016,38.601
31,Pirates,24,127.9544,38.4169
31,Pirates,25,133.6529,39.5866
31,Pirates,26,139.3473,40.7791
31,Pirates,27,145.0426,41.9666
31,Pirates,28,150.7405,43.1421
31,Pirates,29,156.3131,44.7412
31,Pirates,30,161.5208,47.3351
31,Pirates,31,166.6668,50.048
31,Pirates,32,171.8754,52.6401
31,Pirates,33,177.0768,55.2464
31,Pirates,34,182.2811,57.8471
31,Pirates,35,186.8759,61.2699
31,Pirates,36,190.159,66.073
31,Pirates,37,193.4562,70.8665
31,Pirates,38,196.7221,75.6813
31,Pirates,39,199.9965,80.4903
31,Pirates,40,203.2746,85.2969
31,Pirates,41,206.5713,90.0906
31,Pirates,42,209.8436,94.9008
31,Pirates,43,213.1505,99.6871
31,Pirates,44,216.4473,104.4807
31,Pirates,45,219.7063,109.3001
31,Pirates,46,218.9667,114.0701
31,Pirates,47,214.881,118.2122
31,Pirates,48,210.7954,122.3542
31,Pirates,49,206.7097,126.4962
31,Pirates,50,203.5046,131.1804
31,Pirates,51,201.6452,136.6932
31,Pirates,52,199.7858,142.2061
31,Pirates,53,197.9264,147.7189
