x,y,z
16.503,-23.4,0.5
18.761,-23.4,
21.019,-23.4,0.0
23.277,-23.4,0.75
25.535,-23.4,0.0
27.793,-23.4,0.38461538461538464
30.051,-23.4,0.2222222222222222
32.309,-23.4,0.5833333333333334
34.567,-23.4,0.5
36.825,-23.4,0.3076923076923077
39.083,-23.4,0.36363636363636365
41.341,-23.4,0.3076923076923077
43.599000000000004,-23.4,0.23529411764705882
45.857,-23.4,0.0
48.115,-23.4,0.25
50.373000000000005,-23.4,0.10526315789473684
52.631,-23.4,0.13793103448275862
54.888999999999996,-23.4,0.07142857142857142
57.147000000000006,-23.4,0.06521739130434782
59.405,-23.4,0.07272727272727272
61.663,-23.4,0.04
63.921,-23.4,0.06349206349206349
66.179,-23.4,0.05185185185185185
68.437,-23.4,0.028985507246376812
70.695,-23.4,0.041176470588235294
72.953,-23.4,0.02702702702702703
75.21099999999998,-23.4,0.03783783783783784
77.469,-23.4,0.06329113924050633
79.727,-23.4,0.06111111111111111
81.98499999999999,-23.4,0.05687203791469194
84.243,-23.4,0.07142857142857142
86.501,-23.4,0.09152542372881356
88.75899999999999,-23.4,0.08333333333333333
91.017,-23.4,0.0821917808219178
93.275,-23.4,0.1437125748502994
95.53299999999999,-23.4,0.15625
97.791,-23.4,0.11587982832618025
100.04899999999999,-23.4,0.10476190476190476
102.30699999999999,-23.4,0.14215686274509803
104.565,-23.4,0.22377622377622378
106.823,-23.4,0.11956521739130435
109.08099999999999,-23.4,0.08333333333333333
111.339,-23.4,1.0
113.597,-23.4,
115.85499999999999,-23.4,
118.113,-23.4,
120.371,-23.4,
9.729,-19.799999999999997,
11.987,-19.799999999999997,
14.245,-19.799999999999997,
16.503,-19.799999999999997,
18.761,-19.799999999999997,0.0
21.019,-19.799999999999997,0.5
23.277,-19.799999999999997,0.5
25.535,-19.799999999999997,0.14285714285714285
27.793,-19.799999999999997,0.3333333333333333
30.051,-19.799999999999997,0.2
32.309,-19.799999999999997,0.0
34.567,-19.799999999999997,0.5833333333333334
36.825,-19.799999999999997,0.2857142857142857
39.083,-19.799999999999997,0.2727272727272727
41.341,-19.799999999999997,0.375
43.599000000000004,-19.799999999999997,0.16666666666666666
45.857,-19.799999999999997,0.1111111111111111
48.115,-19.799999999999997,0.0
50.373000000000005,-19.799999999999997,0.125
52.631,-19.799999999999997,0.1875
54.888999999999996,-19.799999999999997,0.16666666666666666
57.147000000000006,-19.799999999999997,0.14814814814814814
59.405,-19.799999999999997,0.0
61.663,-19.799999999999997,0.037037037037037035
63.921,-19.799999999999997,0.08536585365853659
66.179,-19.799999999999997,0.045454545454545456
68.437,-19.799999999999997,0.03305785123966942
70.695,-19.799999999999997,0.0546875
72.953,-19.799999999999997,0.03305785123966942
75.21099999999998,-19.799999999999997,0.05223880597014925
77.469,-19.799999999999997,0.06666666666666667
79.727,-19.799999999999997,0.059880239520958084
81.98499999999999,-19.799999999999997,0.049689440993788817
84.243,-19.799999999999997,0.0730593607305936
86.501,-19.799999999999997,0.06334841628959276
88.75899999999999,-19.799999999999997,0.10344827586206896
91.017,-19.799999999999997,0.13240418118466898
93.275,-19.799999999999997,0.15841584158415842
95.53299999999999,-19.799999999999997,0.1794871794871795
97.791,-19.799999999999997,0.16260162601626016
100.04899999999999,-19.799999999999997,0.14563106796116504
102.30699999999999,-19.799999999999997,0.17616580310880828
104.565,-19.799999999999997,0.28846153846153844
106.823,-19.799999999999997,0.24096385542168675
109.08099999999999,-19.799999999999997,0.07575757575757576
111.339,-19.799999999999997,0.0
113.597,-19.799999999999997,0.0
115.85499999999999,-19.799999999999997,
118.113,-19.799999999999997,
120.371,-19.799999999999997,
9.729,-16.199999999999996,0.0
11.987,-16.199999999999996,
14.245,-16.199999999999996,
16.503,-16.199999999999996,
18.761,-16.199999999999996,0.0
21.019,-16.199999999999996,0.3333333333333333
23.277,-16.199999999999996,0.14285714285714285
25.535,-16.199999999999996,0.3333333333333333
27.793,-16.199999999999996,0.3
30.051,-16.199999999999996,0.42857142857142855
32.309,-16.199999999999996,0.2
34.567,-16.199999999999996,0.375
36.825,-16.199999999999996,0.5
39.083,-16.199999999999996,0.15384615384615385
41.341,-16.199999999999996,0.5
43.599000000000004,-16.199999999999996,0.3
45.857,-16.199999999999996,0.0
48.115,-16.199999999999996,0.06666666666666667
50.373000000000005,-16.199999999999996,0.0
52.631,-16.199999999999996,0.2222222222222222
54.888999999999996,-16.199999999999996,0.03571428571428571
57.147000000000006,-16.199999999999996,0.058823529411764705
59.405,-16.199999999999996,0.041666666666666664
61.663,-16.199999999999996,0.11428571428571428
63.921,-16.199999999999996,0.04716981132075472
66.179,-16.199999999999996,0.02040816326530612
68.437,-16.199999999999996,0.03067484662576687
70.695,-16.199999999999996,0.039603960396039604
72.953,-16.199999999999996,0.0625
75.21099999999998,-16.199999999999996,0.08181818181818182
77.469,-16.199999999999996,0.0776255707762557
79.727,-16.199999999999996,0.07234042553191489
81.98499999999999,-16.199999999999996,0.08203125
84.243,-16.199999999999996,0.0911854103343465
86.501,-16.199999999999996,0.05757575757575758
88.75899999999999,-16.199999999999996,0.0855614973262032
91.017,-16.199999999999996,0.13507625272331156
93.275,-16.199999999999996,0.1685823754789272
95.53299999999999,-16.199999999999996,0.16356107660455488
97.791,-16.199999999999996,0.20382165605095542
100.04899999999999,-16.199999999999996,0.17616580310880828
102.30699999999999,-16.199999999999996,0.2253968253968254
104.565,-16.199999999999996,0.22346368715083798
106.823,-16.199999999999996,0.2097902097902098
109.08099999999999,-16.199999999999996,0.1595744680851064
111.339,-16.199999999999996,0.2727272727272727
113.597,-16.199999999999996,0.0
115.85499999999999,-16.199999999999996,
118.113,-16.199999999999996,
120.371,-16.199999999999996,
9.729,-12.599999999999994,
11.987,-12.599999999999994,
14.245,-12.599999999999994,
16.503,-12.599999999999994,0.5
18.761,-12.599999999999994,0.0
21.019,-12.599999999999994,0.0
23.277,-12.599999999999994,0.0
25.535,-12.599999999999994,0.0
27.793,-12.599999999999994,0.4
30.051,-12.599999999999994,0.2727272727272727
32.309,-12.599999999999994,0.42857142857142855
34.567,-12.599999999999994,0.5
36.825,-12.599999999999994,0.42857142857142855
39.083,-12.599999999999994,0.0
41.341,-12.599999999999994,0.16666666666666666
43.599000000000004,-12.599999999999994,0.0
45.857,-12.599999999999994,0.18181818181818182
48.115,-12.599999999999994,0.2857142857142857
50.373000000000005,-12.599999999999994,0.0625
52.631,-12.599999999999994,0.11764705882352941
54.888999999999996,-12.599999999999994,0.06060606060606061
57.147000000000006,-12.599999999999994,0.0
59.405,-12.599999999999994,0.12698412698412698
61.663,-12.599999999999994,0.11764705882352941
63.921,-12.599999999999994,0.06
66.179,-12.599999999999994,0.072992700729927
68.437,-12.599999999999994,0.07446808510638298
70.695,-12.599999999999994,0.05485232067510549
72.953,-12.599999999999994,0.056451612903225805
75.21099999999998,-12.599999999999994,0.08771929824561403
77.469,-12.599999999999994,0.07364341085271318
79.727,-12.599999999999994,0.058577405857740586
81.98499999999999,-12.599999999999994,0.11188811188811189
84.243,-12.599999999999994,0.09090909090909091
86.501,-12.599999999999994,0.14945652173913043
88.75899999999999,-12.599999999999994,0.13978494623655913
91.017,-12.599999999999994,0.17159763313609466
93.275,-12.599999999999994,0.1663778162911612
95.53299999999999,-12.599999999999994,0.21644295302013422
97.791,-12.599999999999994,0.2379471228615863
100.04899999999999,-12.599999999999994,0.25357142857142856
102.30699999999999,-12.599999999999994,0.279826464208243
104.565,-12.599999999999994,0.25773195876288657
106.823,-12.599999999999994,0.2947976878612717
109.08099999999999,-12.599999999999994,0.2708333333333333
111.339,-12.599999999999994,0.4
113.597,-12.599999999999994,0.0
115.85499999999999,-12.599999999999994,0.5
118.113,-12.599999999999994,
120.371,-12.599999999999994,
9.729,-9.0,
11.987,-9.0,
14.245,-9.0,
16.503,-9.0,1.0
18.761,-9.0,0.0
21.019,-9.0,0.5
23.277,-9.0,
25.535,-9.0,0.0
27.793,-9.0,0.6666666666666666
30.051,-9.0,0.3333333333333333
32.309,-9.0,0.0
34.567,-9.0,0.3333333333333333
36.825,-9.0,0.0
39.083,-9.0,0.6
41.341,-9.0,0.2857142857142857
43.599000000000004,-9.0,0.1
45.857,-9.0,0.3333333333333333
48.115,-9.0,0.0
50.373000000000005,-9.0,0.0
52.631,-9.0,0.1
54.888999999999996,-9.0,0.23076923076923078
57.147000000000006,-9.0,0.08695652173913043
59.405,-9.0,0.04878048780487805
61.663,-9.0,0.11428571428571428
63.921,-9.0,0.07042253521126761
66.179,-9.0,0.13541666666666666
68.437,-9.0,0.02586206896551724
70.695,-9.0,0.05172413793103448
72.953,-9.0,0.03910614525139665
75.21099999999998,-9.0,0.08333333333333333
77.469,-9.0,0.0892018779342723
79.727,-9.0,0.10638297872340426
81.98499999999999,-9.0,0.13191489361702127
84.243,-9.0,0.1598173515981735
86.501,-9.0,0.14511041009463724
88.75899999999999,-9.0,0.1661721068249258
91.017,-9.0,0.2106537530266344
93.275,-9.0,0.214
95.53299999999999,-9.0,0.26582278481012656
97.791,-9.0,0.2582322357019064
100.04899999999999,-9.0,0.255278310940499
102.30699999999999,-9.0,0.31938325991189426
104.565,-9.0,0.3619631901840491
106.823,-9.0,0.31390134529147984
109.08099999999999,-9.0,0.45918367346938777
111.339,-9.0,0.4827586206896552
113.597,-9.0,0.7692307692307693
115.85499999999999,-9.0,0.0
118.113,-9.0,0.0
120.371,-9.0,
9.729,-5.399999999999999,
11.987,-5.399999999999999,
14.245,-5.399999999999999,
16.503,-5.399999999999999,0.6666666666666666
18.761,-5.399999999999999,
21.019,-5.399999999999999,0.25
23.277,-5.399999999999999,1.0
25.535,-5.399999999999999,0.4444444444444444
27.793,-5.399999999999999,0.2857142857142857
30.051,-5.399999999999999,0.0
32.309,-5.399999999999999,0.0
34.567,-5.399999999999999,0.3333333333333333
36.825,-5.399999999999999,0.0
39.083,-5.399999999999999,0.25
41.341,-5.399999999999999,0.0
43.599000000000004,-5.399999999999999,0.2
45.857,-5.399999999999999,0.16666666666666666
48.115,-5.399999999999999,0.08333333333333333
50.373000000000005,-5.399999999999999,0.16666666666666666
52.631,-5.399999999999999,0.1111111111111111
54.888999999999996,-5.399999999999999,0.16666666666666666
57.147000000000006,-5.399999999999999,0.030303030303030304
59.405,-5.399999999999999,0.10869565217391304
61.663,-5.399999999999999,0.07547169811320754
63.921,-5.399999999999999,0.05
66.179,-5.399999999999999,0.0425531914893617
68.437,-5.399999999999999,0.14906832298136646
70.695,-5.399999999999999,0.05371900826446281
72.953,-5.399999999999999,0.06477732793522267
75.21099999999998,-5.399999999999999,0.10894941634241245
77.469,-5.399999999999999,0.1267123287671233
79.727,-5.399999999999999,0.1423841059602649
81.98499999999999,-5.399999999999999,0.15217391304347827
84.243,-5.399999999999999,0.1876675603217158
86.501,-5.399999999999999,0.19806763285024154
88.75899999999999,-5.399999999999999,0.22268041237113403
91.017,-5.399999999999999,0.21142857142857144
93.275,-5.399999999999999,0.26646706586826346
95.53299999999999,-5.399999999999999,0.3140604467805519
97.791,-5.399999999999999,0.31072749691738594
100.04899999999999,-5.399999999999999,0.3159173754556501
102.30699999999999,-5.399999999999999,0.3968871595330739
104.565,-5.399999999999999,0.42376237623762375
106.823,-5.399999999999999,0.39303482587064675
109.08099999999999,-5.399999999999999,0.42792792792792794
111.339,-5.399999999999999,0.41333333333333333
113.597,-5.399999999999999,0.5
115.85499999999999,-5.399999999999999,0.6666666666666666
118.113,-5.399999999999999,0.0
120.371,-5.399999999999999,
9.729,-1.7999999999999972,
11.987,-1.7999999999999972,
14.245,-1.7999999999999972,
16.503,-1.7999999999999972,0.0
18.761,-1.7999999999999972,0.0
21.019,-1.7999999999999972,0.0
23.277,-1.7999999999999972,0.0
25.535,-1.7999999999999972,0.0
27.793,-1.7999999999999972,0.0
30.051,-1.7999999999999972,0.14285714285714285
32.309,-1.7999999999999972,0.0
34.567,-1.7999999999999972,0.0
36.825,-1.7999999999999972,0.0
39.083,-1.7999999999999972,0.0
41.341,-1.7999999999999972,0.0
43.599000000000004,-1.7999999999999972,0.3333333333333333
45.857,-1.7999999999999972,0.0
48.115,-1.7999999999999972,0.0
50.373000000000005,-1.7999999999999972,0.07142857142857142
52.631,-1.7999999999999972,0.2222222222222222
54.888999999999996,-1.7999999999999972,0.0
57.147000000000006,-1.7999999999999972,0.15
59.405,-1.7999999999999972,0.09090909090909091
61.663,-1.7999999999999972,0.07692307692307693
63.921,-1.7999999999999972,0.06172839506172839
66.179,-1.7999999999999972,0.1232876712328767
68.437,-1.7999999999999972,0.1452991452991453
70.695,-1.7999999999999972,0.09210526315789473
72.953,-1.7999999999999972,0.05747126436781609
75.21099999999998,-1.7999999999999972,0.11946902654867257
77.469,-1.7999999999999972,0.08108108108108109
79.727,-1.7999999999999972,0.15352697095435686
81.98499999999999,-1.7999999999999972,0.14675767918088736
84.243,-1.7999999999999972,0.22014925373134328
86.501,-1.7999999999999972,0.2705479452054795
88.75899999999999,-1.7999999999999972,0.3035230352303523
91.017,-1.7999999999999972,0.3431372549019608
93.275,-1.7999999999999972,0.3448275862068966
95.53299999999999,-1.7999999999999972,0.35638297872340424
97.791,-1.7999999999999972,0.41033434650455924
100.04899999999999,-1.7999999999999972,0.4211994421199442
102.30699999999999,-1.7999999999999972,0.5042735042735043
104.565,-1.7999999999999972,0.4991119005328597
106.823,-1.7999999999999972,0.470873786407767
109.08099999999999,-1.7999999999999972,0.484
111.339,-1.7999999999999972,0.4430379746835443
113.597,-1.7999999999999972,0.6086956521739131
115.85499999999999,-1.7999999999999972,0.4
118.113,-1.7999999999999972,
120.371,-1.7999999999999972,
9.729,1.8000000000000043,
11.987,1.8000000000000043,
14.245,1.8000000000000043,
16.503,1.8000000000000043,1.0
18.761,1.8000000000000043,1.0
21.019,1.8000000000000043,0.5
23.277,1.8000000000000043,0.3333333333333333
25.535,1.8000000000000043,0.0
27.793,1.8000000000000043,0.375
30.051,1.8000000000000043,0.36363636363636365
32.309,1.8000000000000043,0.2
34.567,1.8000000000000043,0.8
36.825,1.8000000000000043,0.0
39.083,1.8000000000000043,0.14285714285714285
41.341,1.8000000000000043,0.0
43.599000000000004,1.8000000000000043,0.0
45.857,1.8000000000000043,0.2
48.115,1.8000000000000043,0.14285714285714285
50.373000000000005,1.8000000000000043,0.125
52.631,1.8000000000000043,0.13333333333333333
54.888999999999996,1.8000000000000043,0.12121212121212122
57.147000000000006,1.8000000000000043,0.22580645161290322
59.405,1.8000000000000043,0.17777777777777778
61.663,1.8000000000000043,0.08695652173913043
63.921,1.8000000000000043,0.0963855421686747
66.179,1.8000000000000043,0.1308411214953271
68.437,1.8000000000000043,0.125
70.695,1.8000000000000043,0.15454545454545454
72.953,1.8000000000000043,0.10964912280701754
75.21099999999998,1.8000000000000043,0.16216216216216217
77.469,1.8000000000000043,0.19269102990033224
79.727,1.8000000000000043,0.2465753424657534
81.98499999999999,1.8000000000000043,0.28337874659400547
84.243,1.8000000000000043,0.2727272727272727
86.501,1.8000000000000043,0.341991341991342
88.75899999999999,1.8000000000000043,0.35208333333333336
91.017,1.8000000000000043,0.42752293577981654
93.275,1.8000000000000043,0.46534653465346537
95.53299999999999,1.8000000000000043,0.46183699870633893
97.791,1.8000000000000043,0.49581589958158995
100.04899999999999,1.8000000000000043,0.5177304964539007
102.30699999999999,1.8000000000000043,0.6029822926374651
104.565,1.8000000000000043,0.5869565217391305
106.823,1.8000000000000043,0.5950155763239875
109.08099999999999,1.8000000000000043,0.568733153638814
111.339,1.8000000000000043,0.6763005780346821
113.597,1.8000000000000043,0.7735849056603774
115.85499999999999,1.8000000000000043,0.7142857142857143
118.113,1.8000000000000043,1.0
120.371,1.8000000000000043,0.0
9.729,5.400000000000006,
11.987,5.400000000000006,
14.245,5.400000000000006,0.5
16.503,5.400000000000006,1.0
18.761,5.400000000000006,
21.019,5.400000000000006,0.0
23.277,5.400000000000006,0.0
25.535,5.400000000000006,0.0
27.793,5.400000000000006,0.375
30.051,5.400000000000006,0.5
32.309,5.400000000000006,0.5
34.567,5.400000000000006,0.0
36.825,5.400000000000006,0.3333333333333333
39.083,5.400000000000006,0.0
41.341,5.400000000000006,0.2857142857142857
43.599000000000004,5.400000000000006,0.25
45.857,5.400000000000006,0.3333333333333333
48.115,5.400000000000006,0.0
50.373000000000005,5.400000000000006,0.14285714285714285
52.631,5.400000000000006,0.03333333333333333
54.888999999999996,5.400000000000006,0.16666666666666666
57.147000000000006,5.400000000000006,0.13793103448275862
59.405,5.400000000000006,0.05
61.663,5.400000000000006,0.23214285714285715
63.921,5.400000000000006,0.22857142857142856
66.179,5.400000000000006,0.16666666666666666
68.437,5.400000000000006,0.2426470588235294
70.695,5.400000000000006,0.2265193370165746
72.953,5.400000000000006,0.2320675105485232
75.21099999999998,5.400000000000006,0.25901639344262295
77.469,5.400000000000006,0.2507836990595611
79.727,5.400000000000006,0.29973474801061006
81.98499999999999,5.400000000000006,0.3740053050397878
84.243,5.400000000000006,0.3746898263027295
86.501,5.400000000000006,0.49534883720930234
88.75899999999999,5.400000000000006,0.5030549898167006
91.017,5.400000000000006,0.5025817555938038
93.275,5.400000000000006,0.5858585858585859
95.53299999999999,5.400000000000006,0.6340852130325815
97.791,5.400000000000006,0.6270491803278688
100.04899999999999,5.400000000000006,0.6702755905511811
102.30699999999999,5.400000000000006,0.6876640419947506
104.565,5.400000000000006,0.6873873873873874
106.823,5.400000000000006,0.7475369458128078
109.08099999999999,5.400000000000006,0.7786561264822134
111.339,5.400000000000006,0.8598130841121495
113.597,5.400000000000006,0.9384615384615385
115.85499999999999,5.400000000000006,0.75
118.113,5.400000000000006,1.0
120.371,5.400000000000006,1.0
9.729,9.0,
11.987,9.0,
14.245,9.0,
16.503,9.0,0.0
18.761,9.0,
21.019,9.0,1.0
23.277,9.0,0.5
25.535,9.0,1.0
27.793,9.0,0.0
30.051,9.0,0.0
32.309,9.0,0.5
34.567,9.0,0.375
36.825,9.0,
39.083,9.0,0.2857142857142857
41.341,9.0,0.3333333333333333
43.599000000000004,9.0,0.25
45.857,9.0,0.0
48.115,9.0,0.16666666666666666
50.373000000000005,9.0,0.38461538461538464
52.631,9.0,0.09090909090909091
54.888999999999996,9.0,0.17391304347826086
57.147000000000006,9.0,0.04
59.405,9.0,0.09090909090909091
61.663,9.0,0.16216216216216217
63.921,9.0,0.11475409836065574
66.179,9.0,0.20652173913043478
68.437,9.0,0.21875
70.695,9.0,0.3333333333333333
72.953,9.0,0.2897727272727273
75.21099999999998,9.0,0.25728155339805825
77.469,9.0,0.37719298245614036
79.727,9.0,0.4639175257731959
81.98499999999999,9.0,0.44150943396226416
84.243,9.0,0.5755627009646302
86.501,9.0,0.5561959654178674
88.75899999999999,9.0,0.5703517587939698
91.017,9.0,0.6457023060796646
93.275,9.0,0.7282415630550622
95.53299999999999,9.0,0.739424703891709
97.791,9.0,0.7719054242002782
100.04899999999999,9.0,0.8168316831683168
102.30699999999999,9.0,0.895021645021645
104.565,9.0,0.92336217552534
106.823,9.0,0.9523121387283237
109.08099999999999,9.0,1.0352112676056338
111.339,9.0,1.0783410138248848
113.597,9.0,1.206896551724138
115.85499999999999,9.0,1.2666666666666666
118.113,9.0,1.0
120.371,9.0,
9.729,12.600000000000001,
11.987,12.600000000000001,
14.245,12.600000000000001,
16.503,12.600000000000001,0.3333333333333333
18.761,12.600000000000001,
21.019,12.600000000000001,0.0
23.277,12.600000000000001,0.0
25.535,12.600000000000001,0.6666666666666666
27.793,12.600000000000001,0.14285714285714285
30.051,12.600000000000001,0.4
32.309,12.600000000000001,0.3333333333333333
34.567,12.600000000000001,
36.825,12.600000000000001,0.3333333333333333
39.083,12.600000000000001,0.0
41.341,12.600000000000001,0.6666666666666666
43.599000000000004,12.600000000000001,0.09090909090909091
45.857,12.600000000000001,0.3076923076923077
48.115,12.600000000000001,0.0
50.373000000000005,12.600000000000001,0.1111111111111111
52.631,12.600000000000001,0.3125
54.888999999999996,12.600000000000001,0.18518518518518517
57.147000000000006,12.600000000000001,0.21875
59.405,12.600000000000001,0.391304347826087
61.663,12.600000000000001,0.1509433962264151
63.921,12.600000000000001,0.2375
66.179,12.600000000000001,0.3140495867768595
68.437,12.600000000000001,0.28688524590163933
70.695,12.600000000000001,0.2804232804232804
72.953,12.600000000000001,0.35023041474654376
75.21099999999998,12.600000000000001,0.4246575342465753
77.469,12.600000000000001,0.5665529010238908
79.727,12.600000000000001,0.6303030303030303
81.98499999999999,12.600000000000001,0.7125
84.243,12.600000000000001,0.8357142857142857
86.501,12.600000000000001,0.9081632653061225
88.75899999999999,12.600000000000001,0.9560439560439561
91.017,12.600000000000001,1.0202492211838006
93.275,12.600000000000001,1.0386206896551724
95.53299999999999,12.600000000000001,1.0925
97.791,12.600000000000001,1.1197916666666667
100.04899999999999,12.600000000000001,1.0957551826258638
102.30699999999999,12.600000000000001,1.1639928698752229
104.565,12.600000000000001,1.156614785992218
106.823,12.600000000000001,1.2443487621097955
109.08099999999999,12.600000000000001,1.2140350877192982
111.339,12.600000000000001,1.2967032967032968
113.597,12.600000000000001,1.3505154639175259
115.85499999999999,12.600000000000001,1.24
118.113,12.600000000000001,2.0
120.371,12.600000000000001,2.0
9.729,16.200000000000003,
11.987,16.200000000000003,
14.245,16.200000000000003,1.0
16.503,16.200000000000003,
18.761,16.200000000000003,0.0
21.019,16.200000000000003,0.0
23.277,16.200000000000003,0.3333333333333333
25.535,16.200000000000003,0.25
27.793,16.200000000000003,0.25
30.051,16.200000000000003,0.14285714285714285
32.309,16.200000000000003,1.0
34.567,16.200000000000003,0.0
36.825,16.200000000000003,0.5
39.083,16.200000000000003,0.3333333333333333
41.341,16.200000000000003,0.5
43.599000000000004,16.200000000000003,0.0
45.857,16.200000000000003,0.0
48.115,16.200000000000003,0.0
50.373000000000005,16.200000000000003,0.15384615384615385
52.631,16.200000000000003,0.18181818181818182
54.888999999999996,16.200000000000003,0.1
57.147000000000006,16.200000000000003,0.041666666666666664
59.405,16.200000000000003,0.1388888888888889
61.663,16.200000000000003,0.35714285714285715
63.921,16.200000000000003,0.2807017543859649
66.179,16.200000000000003,0.4647887323943662
68.437,16.200000000000003,0.5473684210526316
70.695,16.200000000000003,0.6796875
72.953,16.200000000000003,0.768361581920904
75.21099999999998,16.200000000000003,0.855
77.469,16.200000000000003,0.9444444444444444
79.727,16.200000000000003,1.0146520146520146
81.98499999999999,16.200000000000003,1.0964630225080385
84.243,16.200000000000003,1.106312292358804
86.501,16.200000000000003,1.0971867007672633
88.75899999999999,16.200000000000003,1.1140939597315436
91.017,16.200000000000003,1.060483870967742
93.275,16.200000000000003,0.9444444444444444
95.53299999999999,16.200000000000003,0.8476190476190476
97.791,16.200000000000003,0.8871595330739299
100.04899999999999,16.200000000000003,0.8527227722772277
102.30699999999999,16.200000000000003,0.8643101482326112
104.565,16.200000000000003,0.9897304236200257
106.823,16.200000000000003,1.0946564885496184
109.08099999999999,16.200000000000003,1.1843317972350231
111.339,16.200000000000003,1.25
113.597,16.200000000000003,1.3611111111111112
115.85499999999999,16.200000000000003,1.8181818181818181
118.113,16.200000000000003,2.5
120.371,16.200000000000003,
9.729,19.800000000000004,0.0
11.987,19.800000000000004,
14.245,19.800000000000004,1.0
16.503,19.800000000000004,0.5
18.761,19.800000000000004,
21.019,19.800000000000004,0.0
23.277,19.800000000000004,0.3333333333333333
25.535,19.800000000000004,0.0
27.793,19.800000000000004,0.6666666666666666
30.051,19.800000000000004,0.0
32.309,19.800000000000004,0.2
34.567,19.800000000000004,0.6666666666666666
36.825,19.800000000000004,0.4
39.083,19.800000000000004,0.2857142857142857
41.341,19.800000000000004,0.3333333333333333
43.599000000000004,19.800000000000004,0.35714285714285715
45.857,19.800000000000004,0.0
48.115,19.800000000000004,0.08333333333333333
50.373000000000005,19.800000000000004,0.14285714285714285
52.631,19.800000000000004,0.25
54.888999999999996,19.800000000000004,0.10344827586206896
57.147000000000006,19.800000000000004,0.20930232558139536
59.405,19.800000000000004,0.2222222222222222
61.663,19.800000000000004,0.3787878787878788
63.921,19.800000000000004,0.5882352941176471
66.179,19.800000000000004,0.5929203539823009
68.437,19.800000000000004,0.7555555555555555
70.695,19.800000000000004,0.9392265193370166
72.953,19.800000000000004,1.0
75.21099999999998,19.800000000000004,1.0420711974110033
77.469,19.800000000000004,1.0553745928338762
79.727,19.800000000000004,1.0164835164835164
81.98499999999999,19.800000000000004,0.9974093264248705
84.243,19.800000000000004,0.9413333333333334
86.501,19.800000000000004,0.7682481751824818
88.75899999999999,19.800000000000004,0.6084558823529411
91.017,19.800000000000004,0.5586924219910847
93.275,19.800000000000004,0.5586206896551724
95.53299999999999,19.800000000000004,0.5881642512077294
97.791,19.800000000000004,0.563041385948027
100.04899999999999,19.800000000000004,0.7454379562043796
102.30699999999999,19.800000000000004,1.0165562913907285
104.565,19.800000000000004,1.3423967774420946
106.823,19.800000000000004,1.7983392645314353
109.08099999999999,19.800000000000004,2.2016129032258065
111.339,19.800000000000004,2.9320388349514563
113.597,19.800000000000004,3.189873417721519
115.85499999999999,19.800000000000004,3.5238095238095237
118.113,19.800000000000004,3.6
120.371,19.800000000000004,4.0
9.729,23.400000000000006,
11.987,23.400000000000006,
14.245,23.400000000000006,0.5
16.503,23.400000000000006,
18.761,23.400000000000006,0.0
21.019,23.400000000000006,
23.277,23.400000000000006,0.0
25.535,23.400000000000006,0.0
27.793,23.400000000000006,0.2857142857142857
30.051,23.400000000000006,0.0
32.309,23.400000000000006,0.3333333333333333
34.567,23.400000000000006,0.5
36.825,23.400000000000006,0.5
39.083,23.400000000000006,0.5
41.341,23.400000000000006,0.2
43.599000000000004,23.400000000000006,0.0
45.857,23.400000000000006,0.0
48.115,23.400000000000006,0.0
50.373000000000005,23.400000000000006,0.38461538461538464
52.631,23.400000000000006,0.1935483870967742
54.888999999999996,23.400000000000006,0.16666666666666666
57.147000000000006,23.400000000000006,0.4
59.405,23.400000000000006,0.4594594594594595
61.663,23.400000000000006,0.34615384615384615
63.921,23.400000000000006,0.7
66.179,23.400000000000006,0.8936170212765957
68.437,23.400000000000006,1.0068493150684932
70.695,23.400000000000006,1.0267379679144386
72.953,23.400000000000006,1.0229357798165137
75.21099999999998,23.400000000000006,0.9429657794676806
77.469,23.400000000000006,0.8483870967741935
79.727,23.400000000000006,0.7018970189701897
81.98499999999999,23.400000000000006,0.49604221635883905
84.243,23.400000000000006,0.3602941176470588
86.501,23.400000000000006,0.2537313432835821
88.75899999999999,23.400000000000006,0.19117647058823528
91.017,23.400000000000006,0.2593167701863354
93.275,23.400000000000006,0.28074245939675174
95.53299999999999,23.400000000000006,0.46557759626604434
97.791,23.400000000000006,0.7967914438502673
100.04899999999999,23.400000000000006,1.2464183381088825
102.30699999999999,23.400000000000006,1.9222222222222223
104.565,23.400000000000006,2.736784140969163
106.823,23.400000000000006,3.3238866396761133
109.08099999999999,23.400000000000006,3.6932367149758454
111.339,23.400000000000006,3.8587570621468927
113.597,23.400000000000006,3.9649122807017543
115.85499999999999,23.400000000000006,4.0
118.113,23.400000000000006,4.0
120.371,23.400000000000006,
9.729,27.0,
11.987,27.0,
14.245,27.0,
16.503,27.0,
18.761,27.0,
21.019,27.0,
23.277,27.0,0.0
25.535,27.0,0.0
27.793,27.0,0.0
30.051,27.0,0.16666666666666666
32.309,27.0,0.6666666666666666
34.567,27.0,0.4
36.825,27.0,0.2
39.083,27.0,0.3333333333333333
41.341,27.0,0.0
43.599000000000004,27.0,0.125
45.857,27.0,0.0
48.115,27.0,0.0
50.373000000000005,27.0,0.2
52.631,27.0,0.10526315789473684
54.888999999999996,27.0,0.3333333333333333
57.147000000000006,27.0,0.3888888888888889
59.405,27.0,0.6875
61.663,27.0,0.6285714285714286
